央视,#genre#
通化县综合,http://stream5.jlntv.cn/thx/sd/live.m3u8?zjild
汪清综合,http://stream5.jlntv.cn/wq/sd/live.m3u8?zjild
长白新闻综合,http://player2.juyun.tv/tv/11347146.m3u8?zjild
长白朝语,http://player2.juyun.tv/tv/11344136.m3u8?zjild
白山公共,http://stream8.jlntv.cn/baishan2/playlist.m3u8
德惠综合,http://stream11.jlntv.cn/dehuitv/sd/live.m3u8
东北戏曲频道,http://stream1.jlntv.cn/dbxq/playlist.m3u8?_upt=b234e6c41620650518
东丰综合,http://stream5.jlntv.cn/df/sd/live.m3u8
敦化一套,http://stream8.jlntv.cn/dhtv/playlist.m3u8
桦甸综合,http://stream10.jlntv.cn/huadian/sd/live.m3u8
珲春新闻综合,http://stream8.jlntv.cn/hctv/sd/live.m3u8
辉南新闻综合,http://stream5.jlntv.cn/hn/sd/live.m3u8
江源综合频道,http://stream10.jlntv.cn/jiangyuantv/sd/live.m3u8
靖宇综合,http://stream8.jlntv.cn/jytv/sd/live.m3u8
九台综合,http://stream10.jlntv.cn/jiutaitv/sd/live.m3u8
柳河综合,http://stream5.jlntv.cn/lh/sd/live.m3u8
龙井综合,http://stream8.jlntv.cn/ljtv/sd/live.m3u8
磐石综合,http://stream5.jlntv.cn/ps/sd/live.m3u8
舒兰新闻综合,http://stream8.jlntv.cn/shulan/sd/live.m3u8
双辽综合,http://stream5.jlntv.cn/sl/sd/live.m3u8
双阳综合,http://stream11.jlntv.cn/shuangyang/sd/live.m3u8
松原公共频道,http://stream8.jlntv.cn/sytv2/sd/live.m3u8
通化县综合,http://stream5.jlntv.cn/thx/sd/live.m3u8
汪清综合,http://stream5.jlntv.cn/wq/sd/live.m3u8
永吉综合频道,http://stream10.jlntv.cn/yongji/sd/live.m3u8
长白朝语,http://player2.juyun.tv/tv/11344136.m3u8
长白山电视台,http://stream8.jlntv.cn/cbstv/sd/live.m3u8
长白新闻综合,http://player2.juyun.tv/tv/11347146.m3u8

天津,#genre#
石家庄新闻综合,http://pluslive1.sjzntv.cn/xmzh/playlist.m3u8?zhebd
石家庄娱乐,http://pluslive1.sjzntv.cn/yule/playlist.m3u8?zhebd
石家庄生活,http://pluslive1.sjzntv.cn/shenghuo/playlist.m3u8?zhebd
石家庄都市,http://pluslive1.sjzntv.cn/dushi/playlist.m3u8?zhebd
石家庄新闻,http://pluslive1.sjzntv.cn/xmzh/playlist.m3u8
石家庄娱乐,http://pluslive1.sjzntv.cn/yule/playlist.m3u8
石家庄生活,http://pluslive1.sjzntv.cn/shenghuo/playlist.m3u8
石家庄都市,http://pluslive1.sjzntv.cn/dushi/playlist.m3u8
滨海新闻,http://traffic.jbh.tjbh.com/live/bhtv1/playlist.m3u8
滨海综艺,http://traffic.jbh.tjbh.com/live/bhtv2/playlist.m3u8
滨海影视,http://traffic.jbh.tjbh.com/live/bhtv3/playlist.m3u8
天津卫视,http://183.66.196.98:9901/tsfile/live/0135_1.m3u8
滨海新闻,http://traffic.jbh.tjbh.com/live/bhtv1/playlist.m3u8?ztianjd
滨海综艺,http://traffic.jbh.tjbh.com/live/bhtv2/playlist.m3u8?ztianjd
滨海影院,http://traffic.jbh.tjbh.com/live/bhtv3/playlist.m3u8?ztianjd
津南一套,http://play.jinnantv.top/live/JNTV1.m3u8?ztianjd
西青新闻综合,http://221.238.209.44:81/hls/live1.m3u8?ztianjd
武清综合,https://tvpull.smartwq.cn/wqlive/convergencemedia/playlist.m3u8?ztianjd

陕西,#genre#
农林卫视,http://183.204.13.237/61.v.smtcdns.net/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225521/index.m3u8
陕西新闻资讯,http://183.204.13.237/61.v.smtcdns.net/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225639/index.m3u8
陕西生活,http://183.204.13.237/61.v.smtcdns.net/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225531/index.m3u8
陕西影视,http://183.204.13.237/61.v.smtcdns.net/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225532/index.m3u8
陕西公共,http://183.204.13.237/61.v.smtcdns.net/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225533/index.m3u8
陕西体育休闲,http://183.204.13.237/61.v.smtcdns.net/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225535/index.m3u8
西安新闻综合,http://183.204.13.237/61.v.smtcdns.net/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225668/index.m3u8
西安教育电视台,http://183.204.13.237/61.v.smtcdns.net/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221226037/index.m3u8
长安一套,http://183.204.13.237/61.v.smtcdns.net/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225896/index.m3u8
高陵综合,http://183.204.13.237/61.v.smtcdns.net/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225970/index.m3u8
鄠邑综合,http://183.204.13.237/61.v.smtcdns.net/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225919/index.m3u8
鄠邑二套,http://183.204.13.237/61.v.smtcdns.net/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225969/index.m3u8
蓝田综合,http://183.204.13.237/61.v.smtcdns.net/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225864/index.m3u8
蓝田二套,http://183.204.13.237/61.v.smtcdns.net/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225865/index.m3u8
临潼综合,http://183.204.13.237/61.v.smtcdns.net/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225966/index.m3u8
临潼影视,http://183.204.13.237/61.v.smtcdns.net/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225967/index.m3u8
阎良综合,http://183.204.13.237/61.v.smtcdns.net/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225866/index.m3u8
周至综合,http://183.204.13.237/61.v.smtcdns.net/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225867/index.m3u8
周至二套,http://183.204.13.237/61.v.smtcdns.net/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225968/index.m3u8
安康综合,http://183.204.13.237/61.v.smtcdns.net/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221226053/index.m3u8
白河综合,http://183.204.13.237/61.v.smtcdns.net/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225921/index.m3u8
汉阴综合,http://183.204.13.237/61.v.smtcdns.net/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225922/index.m3u8
岚皋电视台,http://183.204.13.237/61.v.smtcdns.net/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225861/index.m3u8
宁陕综合,http://183.204.13.237/61.v.smtcdns.net/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225923/index.m3u8
平利电视台,http://183.204.13.237/61.v.smtcdns.net/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225924/index.m3u8
石泉综合,http://183.204.13.237/61.v.smtcdns.net/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225879/index.m3u8
旬阳新闻综合,http://183.204.13.237/61.v.smtcdns.net/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225878/index.m3u8
旬阳民生文化,http://183.204.13.237/61.v.smtcdns.net/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225925/index.m3u8
镇坪综合,http://183.204.13.237/61.v.smtcdns.net/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221226343/index.m3u8
紫阳综合,http://183.204.13.237/61.v.smtcdns.net/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225928/index.m3u8
宝鸡综合,http://183.204.13.237/61.v.smtcdns.net/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221226038/index.m3u8
宝鸡公共,http://183.204.13.237/61.v.smtcdns.net/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221226344/index.m3u8
陈仓综合,http://183.204.13.237/61.v.smtcdns.net/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225869/index.m3u8
扶风综合,http://183.204.13.237/61.v.smtcdns.net/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225935/index.m3u8
扶风二套,http://183.204.13.237/61.v.smtcdns.net/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225936/index.m3u8
凤翔综合,http://183.204.13.237/61.v.smtcdns.net/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225929/index.m3u8
凤翔文化影视,http://183.204.13.237/61.v.smtcdns.net/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225930/index.m3u8
麟游综合,http://183.204.13.237/61.v.smtcdns.net/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225931/index.m3u8
陇县综合,http://183.204.13.237/61.v.smtcdns.net/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225938/index.m3u8
陇县道德文化,http://183.204.13.237/61.v.smtcdns.net/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225939/index.m3u8
眉县新闻综合,http://183.204.13.237/61.v.smtcdns.net/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225933/index.m3u8
眉县经济生活,http://183.204.13.237/61.v.smtcdns.net/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225934/index.m3u8

广东,#genre#
广州综合,http://8.137.59.151:3000/guangdong/guangzhou.php?id=zhonghe
广州新闻,http://8.137.59.151:3000/guangdong/guangzhou.php?id=xinwen
广州影视,http://8.137.59.151:3000/guangdong/guangzhou.php?id=yingshi
广州法治,http://8.137.59.151:3000/guangdong/guangzhou.php?id=fazhi
广州南国都市,http://8.137.59.151:3000/guangdong/guangzhou.php?id=shenghuo
东莞新闻综合,http://8.137.59.151:3000/guangdong/dongguang.php?id=xwzh
东莞生活资讯,http://8.137.59.151:3000/guangdong/dongguang.php?id=shzx
佛山综合,http://8.137.59.151:3000/guangdong/foshan.php?id=fszh
佛山影视,http://8.137.59.151:3000/guangdong/foshan.php?id=fsys
佛山公共,http://8.137.59.151:3000/guangdong/foshan.php?id=fsgg
佛山顺德,http://8.137.59.151:3000/guangdong/foshan.php?id=fssd
佛山高明,http://8.137.59.151:3000/guangdong/foshan.php?id=fsgm
揭阳综合,http://8.137.59.151:3000/guangdong/tianma.php?id=jyzh
揭阳生活,http://8.137.59.151:3000/guangdong/tianma.php?id=jysh
河源综合,http://8.137.59.151:3000/guangdong/chudian.php?id=hyzh
河源公共,http://8.137.59.151:3000/guangdong/chudian.php?id=hygg
连平台,http://8.137.59.151:3000/guangdong/chudian.php?id=lpzh
阳江-1,http://8.137.59.151:3000/guangdong/chudian.php?id=yjtv1
惠东综合,http://8.137.59.151:3000/guangdong/chudian.php?id=hdzh
开平综合,http://8.137.59.151:3000/guangdong/chudian.php?id=kpzh
开平生活,http://8.137.59.151:3000/guangdong/chudian.php?id=kpsh
广宁综合,http://8.137.59.151:3000/guangdong/chudian.php?id=gnzh
化州综合,http://8.137.59.151:3000/guangdong/chudian.php?id=hzzh
廉江综合,http://8.137.59.151:3000/guangdong/chudian.php?id=ljzh
英德新闻综合,http://8.137.59.151:3000/guangdong/chudian.php?id=ydxw
普宁综合,http://8.137.59.151:3000/guangdong/chudian.php?id=pnzh
紫金综合,http://8.137.59.151:3000/guangdong/chudian.php?id=zjzh
阳春综合,http://8.137.59.151:3000/guangdong/chudian.php?id=yczh
怀集综合,http://8.137.59.151:3000/guangdong/chudian.php?id=hjzh
惠阳电视台,http://8.137.59.151:3000/guangdong/chudian.php?id=hytv
信宜综合,http://8.137.59.151:3000/guangdong/chudian.php?id=xyzh
阳西综合,http://8.137.59.151:3000/guangdong/chudian.php?id=yxzh
台山台,http://8.137.59.151:3000/guangdong/chudian.php?id=tstv
遂溪台,http://8.137.59.151:3000/guangdong/chudian.php?id=sxtv
新会综合,http://8.137.59.151:3000/guangdong/chudian.php?id=xhzh
和平综合,http://8.137.59.151:3000/guangdong/chudian.php?id=hpzh
东源台,http://8.137.59.151:3000/guangdong/chudian.php?id=dytv
吴川综合,http://8.137.59.151:3000/guangdong/chudian.php?id=wczh
乐昌电视台,http://8.137.59.151:3000/guangdong/chudian.php?id=lctv
广东移动,http://php.jdshipin.com:8880/chudian.php?id=gdyd
广州综合,http://php.jdshipin.com:8880/gztv.php?id=zhonghe
广州新闻,http://php.jdshipin.com:8880/gztv.php?id=xinwen
广州竞赛,http://php.jdshipin.com:8880/gztv.php?id=jingsai
广州影视,http://php.jdshipin.com:8880/gztv.php?id=yingshi
广州法治,http://php.jdshipin.com:8880/gztv.php?id=fazhi
广州南国都市,http://php.jdshipin.com:8880/gztv.php?id=shenghuo
东莞新闻综合,http://php.jdshipin.com:8880/0769.php?id=xwzh
东莞生活资讯,http://php.jdshipin.com:8880/0769.php?id=shzx
佛山综合,http://php.jdshipin.com:8880/fstv.php?id=fszh
佛山影视,http://php.jdshipin.com:8880/fstv.php?id=fsys
佛山公共,http://php.jdshipin.com:8880/fstv.php?id=fsgg
佛山南海,http://php.jdshipin.com:8880/fstv.php?id=fsnh
佛山顺德,http://php.jdshipin.com:8880/fstv.php?id=fssd
佛山高明,http://php.jdshipin.com:8880/fstv.php?id=fsgm
佛山三水,http://php.jdshipin.com:8880/fstv.php?id=fsss
云浮综合,https://livestream.oeeee.com/slive/17806.m3u8
云浮文旅,https://livestream.oeeee.com/slive/17807.m3u8
肇庆综合,http://php.jdshipin.com:8880/chudian.php?id=zqzh
肇庆公共,http://php.jdshipin.com:8880/chudian.php?id=zqgg
河源综合,http://php.jdshipin.com:8880/chudian.php?id=hyzh
河源公共,http://php.jdshipin.com:8880/chudian.php?id=hygg
连平台,http://php.jdshipin.com:8880/chudian.php?id=lpzh
阳江-1,http://php.jdshipin.com:8880/chudian.php?id=yjtv1
阳江-2,http://php.jdshipin.com:8880/chudian.php?id=yjtv2
惠东综合,http://php.jdshipin.com:8880/chudian.php?id=hdzh
开平综合,http://php.jdshipin.com:8880/chudian.php?id=kpzh
开平生活,http://php.jdshipin.com:8880/chudian.php?id=kpsh
广宁综合,http://php.jdshipin.com:8880/chudian.php?id=gnzh
化州综合,http://php.jdshipin.com:8880/chudian.php?id=hzzh
鹤山综合,http://php.jdshipin.com:8880/chudian.php?id=hszh
廉江综合,http://php.jdshipin.com:8880/chudian.php?id=ljzh
英德新闻综合,http://php.jdshipin.com:8880/chudian.php?id=ydxw
普宁综合,http://php.jdshipin.com:8880/chudian.php?id=pnzh
紫金综合,http://php.jdshipin.com:8880/chudian.php?id=zjzh
阳春综合,http://php.jdshipin.com:8880/chudian.php?id=yczh
怀集综合,http://php.jdshipin.com:8880/chudian.php?id=hjzh
惠阳电视台,http://php.jdshipin.com:8880/chudian.php?id=hytv
信宜综合,http://php.jdshipin.com:8880/chudian.php?id=xyzh
徐闻综合,http://php.jdshipin.com:8880/chudian.php?id=xwzh
阳西综合,http://php.jdshipin.com:8880/chudian.php?id=yxzh
台山台,http://php.jdshipin.com:8880/chudian.php?id=tstv
遂溪台,http://php.jdshipin.com:8880/chudian.php?id=sxtv
新会综合,http://php.jdshipin.com:8880/chudian.php?id=xhzh
和平综合,http://php.jdshipin.com:8880/chudian.php?id=hpzh
东源台,http://php.jdshipin.com:8880/chudian.php?id=dytv
吴川综合,http://php.jdshipin.com:8880/chudian.php?id=wczh
潮安综合,http://php.jdshipin.com:8880/chudian.php?id=cazh


江西,#genre#
江西卫视,http://183.204.13.237/mmst.v.smtcdns.net/yun-live.jxtvcn.com.cn/live/tv_jxtv1.m3u8
江西都市,http://183.204.13.237/mmst.v.smtcdns.net/yun-live.jxtvcn.com.cn/live/tv_jxtv2.m3u8
江西经视,http://183.204.13.237/mmst.v.smtcdns.net/yun-live.jxtvcn.com.cn/liveve/tv_jxtv3_hd.m3u8
江西影视,http://183.204.13.237/mmst.v.smtcdns.net/yun-live.jxtvcn.com.cn/live/tv_jxtv4.m3u8
江西公共,http://183.204.13.237/mmst.v.smtcdns.net/yun-live.jxtvcn.com.cn/live/tv_jxtv5.m3u8
江西少儿,http://183.204.13.237/mmst.v.smtcdns.net/yun-live.jxtvcn.com.cn/live/tv_jxtv6.m3u8
江西新闻,http://183.204.13.237/mmst.v.smtcdns.net/yun-live.jxtvcn.com.cn/live/tv_jxtv7.m3u8
江西移动,http://183.204.13.237/mmst.v.smtcdns.net/yun-live.jxtvcn.com.cn/live/tv_jxtv8.m3u8
风尚购物,http://183.204.13.237/mmst.v.smtcdns.net/yun-live.jxtvcn.com.cn/live/tv_fsgw.m3u8
陶瓷频道,http://183.204.13.237/mmst.v.smtcdns.net/yun-live.jxtvcn.com.cn/live/tv_taoci.m3u8
赣州新闻,http://wb.jxgztv.com/live/gztv1.flv
赣州公共,http://wb.jxgztv.com/live/gztv2.flv
赣州教育,http://wb.jxgztv.com/live/gztv3.flv
上饶综合,http://live02.jxtvcn.com.cn/live-jxtvcn/ganyun_shangrao1.m3u8
上饶经济,http://live02.jxtvcn.com.cn/live-jxtvcn/ganyun_shangrao2.m3u8
上饶鄱阳,http://pili-live-hls.poyang.jxxw.com.cn/pyxrmtzx/poyang.m3u8
上饶余干,http://live02.jxtvcn.com.cn/live-jxtvcn/ganyun_yugan.m3u8
新余新闻综合,http://live02.jxtvcn.com.cn/live-jxtvcn/ganyun_xinyu_hd1.m3u8
新余公共,http://live02.jxtvcn.com.cn/live-jxtvcn/ganyun_xinyu_hd2.m3u8
新余教育,http://live02.jxtvcn.com.cn/live-jxtvcn/ganyun_xinyu_hd3.m3u8
井冈山综合,http://live02.jxtvcn.com.cn/live-jxtvcn/ganyun_jgs.m3u8
都昌综合,http://live02.jxtvcn.com.cn/live-jxtvcn/ganyun_duchang.m3u8
彭泽综合,http://live02.jxtvcn.com.cn/live-jxtvcn/ganyun_pengze.m3u8
永修一套,http://live02.jxtvcn.com.cn/live-jxtvcn/ganyun_yongxiu.m3u8
庐山综合,http://live02.jxtvcn.com.cn/live-jxtvcn/ganyun_lushan.m3u8
武宁综合,http://live02.jxtvcn.com.cn/live-jxtvcn/ganyun_wuning.m3u8
万载综合,http://live02.jxtvcn.com.cn/live-jxtvcn/ganyun_wanzai.m3u8
分宜综合,http://live02.jxtvcn.com.cn/live-jxtvcn/ganyun_fenyi_tv.m3u8
鄱阳综合,http://pili-live-hls.poyang.jxxw.com.cn/pyxrmtzx/poyang.m3u8
万载综合频道,http://live-echotv.cdnvideo.ru/echotv/echotv.sdp/playlist.m3u8

重庆,#genre#
重庆新闻,http://dp.sxtv.top:88/2b/cqyx.php?id=cqxw
重庆科教,http://dp.sxtv.top:88/2b/cqyx.php?id=cqkj
重庆影视,http://dp.sxtv.top:88/2b/cqyx.php?id=cqys
重庆文体娱乐,http://dp.sxtv.top:88/2b/cqyx.php?id=cqwtyl
重庆少儿,http://dp.sxtv.top:88/2b/cqyx.php?id=cqse
重庆时尚生活,http://dp.sxtv.top:88/2b/cqyx.php?id=cqsssh
重庆新农村,http://dp.sxtv.top:88/2b/cqyx.php?id=cqxnc
重庆社会与法,http://dp.sxtv.top:88/2b/cqyx.php?id=cqshyf
重庆移动,http://dp.sxtv.top:88/2b/cqyx.php?id=cqyd
重庆汽摩,http://dp.sxtv.top:88/2b/cqyx.php?id=cqqm
重广融媒,http://dp.sxtv.top:88/2b/cqyx.php?id=cgrm
爱看导视,http://dp.sxtv.top:88/2b/cqyx.php?id=akds
合川综合,http://dp.sxtv.top:88/2b/cqyx.php?id=hczh
长寿综合,http://dp.sxtv.top:88/2b/cqyx.php?id=cszh
酉阳综合,http://dp.sxtv.top:88/2b/cqyx.php?id=yyzh
云阳综合,http://dp.sxtv.top:88/2b/cqyx.php?id=yunyzh
铜梁综合,http://dp.sxtv.top:88/2b/cqyx.php?id=tlzh
家有购物,http://dp.sxtv.top:88/2b/cqyx.php?id=jygw
新动漫,http://dp.sxtv.top:88/2b/cqyx.php?id=xdm
证券服务,http://dp.sxtv.top:88/2b/cqyx.php?id=zqfw
山东教育,http://dp.sxtv.top:88/2b/cqyx.php?id=sdjy
收藏天下,http://dp.sxtv.top:88/2b/cqyx.php?id=sctx
国学频道,http://dp.sxtv.top:88/2b/cqyx.php?id=gxpd
快乐垂钓,http://dp.sxtv.top:88/2b/cqyx.php?id=klcd
金鹰卡通,http://dp.sxtv.top:88/2b/cqyx.php?id=jykt
先锋乒羽,http://dp.sxtv.top:88/2b/cqyx.php?id=xfpy
风尚购物,http://dp.sxtv.top:88/2b/cqyx.php?id=fsgw
财富天下,http://dp.sxtv.top:88/2b/cqyx.php?id=cftx
天元围棋,http://dp.sxtv.top:88/2b/cqyx.php?id=tywq
摄影频道,http://dp.sxtv.top:88/2b/cqyx.php?id=sypd
求索纪录,http://dp.sxtv.top:88/2b/cqyx.php?id=qsjl
重温经典,http://dp.sxtv.top:88/2b/cqyx.php?id=cwjd

湖南,#genre#
湖南教育,http://dp.sxtv.top:88/2b/yfy.php?id=43021
湖南经视,http://dp.sxtv.top:88/2b/yfy.php?id=43024
金鹰卡通,http://dp.sxtv.top:88/2b/yfy.php?id=43025
湖南娱乐,http://dp.sxtv.top:88/2b/yfy.php?id=43027
湖南都市,http://dp.sxtv.top:88/2b/yfy.php?id=43028
湖南电影,http://dp.sxtv.top:88/2b/yfy.php?id=43029
湖南电视剧,http://dp.sxtv.top:88/2b/yfy.php?id=43030
快乐购,http://dp.sxtv.top:88/2b/yfy.php?id=43032
四海钓鱼,http://dp.sxtv.top:88/2b/yfy.php?id=43036
劲爆体育,http://dp.sxtv.top:88/2b/yfy.php?id=43038
欢笑剧场,http://dp.sxtv.top:88/2b/yfy.php?id=43039
乐游,http://dp.sxtv.top:88/2b/yfy.php?id=43040
游戏风云,http://dp.sxtv.top:88/2b/yfy.php?id=43041
生活时尚,http://dp.sxtv.top:88/2b/yfy.php?id=43043
动漫秀场,http://dp.sxtv.top:88/2b/yfy.php?id=43045
CHC高清电影,http://dp.sxtv.top:88/2b/yfy.php?id=43063
湖南爱晚,http://dp.sxtv.top:88/2b/yfy.php?id=43080
新视觉,http://dp.sxtv.top:88/2b/yfy.php?id=43082
魅力足球,http://dp.sxtv.top:88/2b/yfy.php?id=43083
劲爆体育,http://dp.sxtv.top:88/2b/yfy.php?id=43084
都市剧场,http://dp.sxtv.top:88/2b/yfy.php?id=43085
金鹰纪实,http://dp.sxtv.top:88/2b/yfy.php?id=43087
益阳新闻综合,http://dp.sxtv.top:88/2b/yfy.php?id=43088
益阳教育,http://dp.sxtv.top:88/2b/yfy.php?id=43089
益阳公共,http://dp.sxtv.top:88/2b/yfy.php?id=43090
湖南都市,http://dp.sxtv.top:88/2b/yfy.php?id=43094
湖南电影,http://dp.sxtv.top:88/2b/yfy.php?id=43098
湘潭综合,http://live.hnxttv.com:9601/live/xwzh/800K/tzwj_video.m3u8
湘潭公共,http://live.hnxttv.com:9601/live/dspd/800K/tzwj_video.m3u8
湘潭新闻综合,http://live.hnxttv.com:9601/live/xwzh/800K/tzwj_video.m3u8
湘潭公共频道,http://live.hnxttv.com:9601/live/dspd/800K/tzwj_video.m3u8
岳阳公共,http://live.hnxttv.com:9601/live/dspd/800K/tzwj_video.m3u8

湖北,#genre#
武汉新闻综合,http://stream.appwuhan.com/1tzb/sd/live.m3u8
武汉生活,http://stream.appwuhan.com/3tzb/sd/live.m3u8
武汉电视剧,http://stream.appwuhan.com/2tzb/sd/live.m3u8
武汉经济,http://stream.appwuhan.com/4tzb/sd/live.m3u8
武汉外语,http://stream.appwuhan.com/6tzb/sd/live.m3u8
武汉少儿,http://stream.appwuhan.com/7tzb/sd/live.m3u8
武汉教育,http://stream.appwuhan.com/jyzb/sd/live.m3u8
武汉文体,http://stream.appwuhan.com/5tzb/sd/live.m3u8
荆门新闻,http://stream.jmtv.com.cn/xwzh/sd/live.m3u8
荆门公共,http://stream.jmtv.com.cn/ngpd/sd/live.m3u8
荆门教育,http://stream.jmtv.com.cn/ggsh/sd/live.m3u8
湖北卫视高清,http://113.57.109.36:9901/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0
湖北综合高清,http://113.57.109.36:9901/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0
湖北经视高清,http://113.57.109.36:9901/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0
湖北垄上高清,http://113.57.109.36:9901/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0
湖北公共高清,http://113.57.109.36:9901/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0
武汉一台,http://113.57.109.36:9901/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&authid=0
武汉二台,http://113.57.109.36:9901/tsfile/live/1019_1.m3u8?key=txiptv&playlive=1&authid=0
武汉三台,http://113.57.109.36:9901/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0
武汉四台,http://113.57.109.36:9901/tsfile/live/1021_1.m3u8?key=txiptv&playlive=1&authid=0
武汉五台,http://113.57.109.36:9901/tsfile/live/1022_1.m3u8?key=txiptv&playlive=1&authid=0
十堰新闻,http://p8.vzan.com/slowlive/034028687228317362/live.m3u8
十堰新闻综合,https://p8.vzan.com/slowlive/034028687228317362/live.m3u8?zbid=351104&tpid=868100086
十堰经济旅游,https://p8.vzan.com/slowlive/701367497774448672/live.m3u8?zbid=351104&tpid=1550600621
十堰新闻,http://p8.vzan.com/slowlive/034028687228317362/live.m3u8
十堰经济,https://p8.vzan.com/slowlive/701367497774448672/live.m3u8
宜昌综合,https://yichang-live21.cjyun.org/10091/10091-yczh.m3u8?auth_key=1735660799-0-0-152a9f6a201d7d56428feae52d4b18b8
三峡旅游,https://yichang-live21.cjyun.org/10091/s10091-ycly.m3u8?auth_key=1735660799-0-0-3232283b7b347bb21b712ea8398761d1
荆门新闻,http://stream.jmtv.com.cn/xwzh/sd/live.m3u8?zhubd
荆门教育,http://stream.jmtv.com.cn/ggsh/sd/live.m3u8
江夏新闻,http://59.175.226.142:280/gb28181/xwzh.m3u8?zhubd
麻城综合,http://119.36.30.199:8888/mctv1.m3u8
江夏新闻,http://59.175.226.142:280/gb28181/xwzh.m3u8
池州综合,http://wjsp.chiznews.com:8037/live/xwzh.m3u8
池州生活,http://wjsp.chiznews.com:8037/live/wjsh.m3u8
扬州综合,https://cm-wshls.homecdn.com/live/8bb.m3u8
扬州城市,https://cm-wshls.homecdn.com/live/8bd.m3u8
扬州生活,https://cm-wshls.homecdn.com/live/8bf.m3u8
扬州邗江,https://cm-wshls.homecdn.com/live/8c3.m3u8


江苏,#genre#
苏州新闻综合,http://tylive.kan0512.com/norecord/norecord_csztv1.m3u8
苏州社会经济,http://tylive.kan0512.com/norecord/norecord_csztv2.m3u8
苏州文化生活,http://tylive.kan0512.com/norecord/norecord_csztv3.m3u8
苏州生活资讯,http://tylive.kan0512.com/norecord/norecord_csztv5.m3u8
苏州4K超清,http://liveshowbak2.kan0512.com/ksz-norecord/csztv4k_4k.m3u8
南京信息,http://live.nbs.cn/channels/njtv/xxpd/m3u8:500k/live.m3u8
南京娱乐,http://live.nbs.cn/channels/njtv/ylpd/m3u8:500k/live.m3u8
南京十八,http://live.nbs.cn/channels/njtv/sbpd/m3u8:500k/live.m3u8
无锡新闻综合,http://stream.thmz.com/wxtv1/playlist.m3u8
无锡都市资讯,http://stream.thmz.com/wxtv3/playlist.m3u8
无锡经济,http://stream.thmz.com/wxtv5/playlist.m3u8
无锡生活,http://stream.thmz.com/wxtv4/playlist.m3u8
无锡娱乐,http://stream.thmz.com/wxtv2/playlist.m3u8
无锡新闻综合,http://stream.thmz.com/wxtv1/sd/live.m3u8
无锡都市资讯,http://stream.thmz.com/wxtv3/sd/live.m3u8
无锡经济,http://stream.thmz.com/wxtv5/sd/live.m3u8
无锡生活,http://stream.thmz.com/wxtv4/sd/live.m3u8
